Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,Cooking_With,CarbonEmission
0,0,0,1,1,0,2,0,276,0,5263,2,3,10,23,16,1,12,14,2297
0,0,1,2,2,2,5,0,207,3,2,1,6,9,7,9,0,7,0,2342
3,0,1,2,0,2,5,0,261,2,9,0,6,8,20,17,2,1,0,1859
0,1,1,1,1,0,0,0,171,0,975,2,3,9,14,3,0,7,1,1484
0,0,3,1,3,1,5,0,279,3,720,0,5,0,15,21,2,0,9,2345
3,0,2,3,0,1,5,1,179,3,1215,3,1,10,24,12,1,11,6,2186
2,1,1,2,3,1,5,1,124,3,1612,0,4,17,30,22,2,14,11,3666
3,0,0,2,3,1,5,2,286,3,1499,0,6,21,49,24,1,4,0,3298
3,0,1,0,1,1,5,0,271,3,1713,2,6,0,24,0,0,9,14,2167
2,1,3,1,1,2,5,1,71,1,59,0,5,11,46,4,2,6,2,1553
1,1,0,3,3,0,0,1,129,1,3433,2,1,16,9,5,2,3,8,2013
1,0,2,0,0,2,5,2,114,3,59,2,7,24,47,3,0,0,9,3213
3,1,0,0,0,1,5,0,72,2,350,1,7,9,36,16,2,7,8,2005
0,0,1,0,2,2,5,2,188,1,87,3,6,24,26,8,1,3,7,949
3,1,1,2,0,1,5,2,227,1,1655,3,6,14,9,24,0,14,15,1625
0,1,3,0,2,1,5,1,284,0,1486,1,3,12,44,7,2,10,2,2457
0,1,3,1,1,1,5,2,194,1,458,0,6,16,11,19,1,13,15,1479
3,0,0,3,1,2,5,1,214,3,42,1,7,20,39,3,0,5,12,2640
3,0,2,3,0,0,0,0,248,0,8338,0,4,13,32,3,1,15,0,3780
3,1,2,0,0,1,5,0,64,1,688,2,3,23,27,2,2,1,9,1303
1,0,2,0,2,0,0,1,263,2,3847,0,1,3,17,21,1,10,12,2516
1,0,3,0,0,2,5,1,254,3,94,0,2,19,11,17,2,2,13,2842
2,1,0,2,0,1,5,1,150,3,1376,0,5,17,0,22,2,15,14,3810
1,0,0,0,3,1,5,0,245,1,1230,1,5,3,35,3,1,15,8,2076
0,1,1,2,3,0,3,2,84,1,1960,2,1,18,11,23,0,3,2,1286
2,0,3,3,1,1,5,2,108,0,1486,3,6,8,50,24,1,3,2,1819
0,1,0,1,0,2,5,0,134,1,9,2,5,9,25,15,1,15,0,1681
0,0,3,1,1,2,5,1,53,1,1,1,7,15,0,14,0,8,10,941
3,0,3,1,1,1,5,2,79,0,173,0,5,11,32,3,2,11,10,1593
3,0,2,3,1,2,5,2,180,3,96,3,5,24,23,16,1,12,5,1848
0,1,3,1,3,1,5,1,116,2,957,0,4,4,17,24,0,1,7,1886
3,1,2,1,0,1,5,1,179,1,1066,2,3,10,18,24,2,10,7,1491
2,0,3,3,1,0,0,1,102,2,3890,0,1,13,21,15,2,15,2,2148
1,0,2,3,1,0,0,0,143,2,2453,0,7,15,9,8,2,9,12,2261
3,0,1,2,1,2,5,1,209,0,92,0,4,7,47,15,0,10,2,2012
3,0,2,3,3,0,4,2,61,1,6956,3,1,0,15,8,1,2,5,2713
3,1,1,3,2,2,5,2,290,3,19,3,7,2,3,19,2,4,7,2317
0,0,2,3,1,1,5,1,72,3,987,2,7,5,30,23,1,2,6,2395
1,1,0,3,2,1,5,0,299,2,1620,3,7,22,27,1,1,11,11,2082
2,0,0,0,1,1,5,1,238,0,1085,0,7,4,4,21,2,9,14,2216
2,0,2,3,1,2,5,0,173,3,83,3,2,23,50,6,2,1,2,2358
1,1,3,3,1,2,5,2,57,3,77,0,7,22,40,3,2,7,3,3531
3,0,0,2,1,0,4,2,211,2,3730,1,1,15,45,9,0,5,1,2401
0,0,1,0,3,1,5,1,219,1,1193,0,5,13,31,2,0,4,15,1616
1,1,1,3,1,0,1,1,171,0,1707,0,4,15,44,18,2,8,2,2597
0,1,3,3,1,1,5,0,239,1,936,0,3,2,16,24,1,2,3,1261
0,0,2,0,0,1,5,2,108,3,405,3,4,0,14,6,2,2,1,2095
1,1,3,2,3,2,5,1,193,1,85,0,2,16,1,22,2,8,1,1220
1,1,1,2,1,2,5,0,62,0,70,2,6,21,14,15,2,15,5,2171
2,1,3,1,1,2,5,0,143,2,83,3,6,1,18,8,2,8,0,755
2,1,0,2,0,0,2,2,235,3,2187,3,6,4,43,22,1,4,11,3923
0,1,2,1,0,0,4,2,129,0,5473,2,4,21,10,5,0,3,5,3905
2,0,1,0,1,1,5,2,185,2,238,1,4,21,12,15,1,13,2,1190
3,0,3,1,0,1,5,1,67,2,1886,3,5,0,5,24,0,14,1,1321
0,1,0,1,3,1,5,0,66,3,635,1,1,0,42,16,1,11,7,2426
0,1,0,0,0,2,5,0,219,0,31,1,1,21,47,24,2,9,15,2471
2,1,2,3,2,1,5,0,92,0,1968,0,1,18,4,6,1,5,4,1517
2,1,3,1,0,1,5,1,173,2,952,0,4,6,28,4,0,8,14,2130
0,0,2,3,0,2,5,1,122,3,97,1,7,24,5,10,0,10,7,2598
1,0,1,1,0,2,5,0,228,3,32,2,6,20,36,10,1,15,15,3256
3,0,2,2,0,0,0,2,62,1,4555,3,2,24,35,19,1,8,11,2067
2,1,1,3,0,2,5,2,212,3,70,3,4,23,36,24,1,12,5,3328
3,1,1,1,3,1,5,1,274,3,406,1,5,13,14,1,1,12,13,2696
0,1,1,2,0,0,1,0,83,2,589,0,7,19,8,0,0,11,1,1822
1,1,0,1,1,1,5,2,219,1,1484,3,3,18,14,10,2,14,12,1397
2,0,1,0,2,0,0,1,196,1,8809,3,7,10,35,18,1,1,3,3807
1,0,2,3,3,0,4,2,107,1,9316,3,5,21,26,3,2,9,8,4797
1,0,2,3,3,2,5,2,191,1,70,1,2,23,5,6,1,4,3,931
0,0,2,3,0,1,5,2,146,0,630,0,6,0,22,7,0,3,3,2079
2,0,3,3,1,1,5,0,208,1,1319,1,5,18,45,20,1,1,3,1777
3,1,1,3,0,2,5,2,156,3,91,0,1,20,0,16,0,12,11,2466
0,1,3,0,2,0,2,1,192,0,2891,1,6,14,1,22,2,4,12,2447
3,0,3,2,0,0,1,2,77,0,4538,0,5,13,48,18,2,7,4,2249
0,0,3,3,3,2,5,1,112,0,64,3,4,14,41,5,2,4,4,1804
3,1,0,0,2,2,5,0,238,2,36,2,3,24,16,19,2,2,3,1548
2,1,0,0,1,1,5,2,289,0,647,3,3,8,20,7,1,15,14,2106
1,1,1,3,1,0,3,0,263,3,8242,2,2,16,23,21,1,2,3,5399
2,1,3,3,0,1,5,2,151,1,1274,1,7,16,11,17,1,14,9,2137
3,0,3,0,0,0,3,0,218,1,1817,3,2,24,49,21,0,6,1,1610
1,0,0,2,3,1,5,2,54,3,631,0,1,24,18,8,2,4,8,2455
2,1,0,0,0,2,5,0,170,3,11,3,4,15,38,19,1,12,8,3279
0,1,1,1,0,2,5,1,126,1,50,1,2,9,23,9,1,3,10,1279
0,0,0,1,1,2,5,0,286,2,5,0,5,20,50,2,0,4,4,1845
0,1,1,1,0,0,4,0,295,2,5762,1,7,9,3,21,2,4,9,3962
2,0,1,2,2,1,5,1,69,3,1481,2,6,18,34,2,0,11,15,2636
3,1,1,1,3,2,5,2,234,1,25,2,6,24,3,18,0,9,7,1181
3,1,2,0,2,1,5,1,200,1,1792,0,2,1,17,16,1,14,5,1366
1,0,1,0,0,1,5,2,81,3,1047,2,1,19,10,20,1,14,3,2658
2,1,1,3,1,0,1,2,135,3,6414,1,7,9,50,16,0,13,12,3526
3,0,3,0,1,0,1,2,81,1,6105,2,4,17,1,4,0,13,3,545
0,0,1,2,3,1,5,2,64,3,423,1,5,1,16,16,1,3,3,2180
2,0,0,2,0,0,2,1,85,1,6044,1,2,3,15,5,1,10,4,2232
1,1,1,3,1,0,0,0,280,1,9193,2,5,8,29,15,0,6,11,4007
3,1,2,3,1,0,0,0,276,3,2016,3,7,0,38,15,1,10,7,2942
3,0,0,2,0,1,5,2,60,1,151,3,1,3,19,5,1,4,5,877
2,0,2,2,0,1,5,2,225,0,838,0,2,16,26,22,0,13,15,2181
0,0,0,2,0,1,5,2,284,2,279,3,5,4,15,7,0,9,6,1561
0,0,2,2,1,2,5,2,231,2,69,1,1,3,29,13,0,14,1,1097
1,0,2,1,1,1,5,2,229,3,1808,0,6,5,41,8,2,10,15,3235
0,1,3,0,3,2,5,1,163,1,58,1,2,19,48,15,1,9,3,1718
3,1,2,3,3,1,5,0,272,2,1489,1,2,6,5,5,1,5,9,977
2,0,1,3,1,2,5,0,88,0,97,3,6,18,7,19,2,10,1,1253
3,0,3,2,1,2,5,0,297,3,46,2,4,22,23,24,0,6,9,1862
1,0,1,3,2,0,1,2,214,3,9410,3,3,11,24,22,1,14,11,3104
3,1,1,2,3,2,5,0,106,1,91,1,7,0,27,0,0,13,11,1520
1,0,3,0,0,2,5,1,93,3,65,0,4,23,3,6,0,13,10,2926
2,1,2,3,2,0,3,0,275,2,90,2,4,19,1,21,0,9,4,1408
0,1,0,2,3,2,5,1,265,0,39,3,5,17,46,14,2,6,9,2247
1,0,2,2,2,0,2,2,204,3,5685,1,2,0,4,18,2,5,11,3110
2,1,0,1,1,0,0,2,58,1,3544,2,1,18,36,15,1,10,3,2141
3,1,3,2,0,1,5,0,145,1,1978,2,1,18,33,21,1,10,1,1391
1,0,1,2,2,1,5,1,143,2,1403,3,3,20,28,14,1,6,13,1376
0,0,0,3,1,0,1,0,232,1,5437,0,3,0,11,2,0,9,12,925
3,1,3,1,1,2,5,0,84,1,38,1,6,21,40,5,0,3,0,1101
3,0,2,3,0,1,5,2,253,3,850,3,4,21,29,10,2,11,13,2206
0,1,1,1,0,1,5,2,69,1,856,3,7,13,34,17,2,3,1,1394
2,1,2,3,1,1,5,0,89,3,1781,0,4,20,3,18,1,15,11,3031
1,0,3,2,3,2,5,1,175,3,83,2,5,7,37,3,2,13,3,3022
3,0,3,1,2,1,5,0,209,2,1955,1,4,16,0,5,1,15,14,1211
2,0,3,2,0,1,5,0,173,1,1477,1,5,11,3,8,1,9,15,1267
1,1,1,2,1,2,5,1,137,3,4,3,5,0,24,5,1,0,6,2664
3,1,3,3,1,2,5,1,97,1,24,1,5,9,37,24,1,13,13,1590
1,0,2,3,1,1,5,2,249,0,1006,1,7,6,5,3,1,13,14,1933
1,0,0,2,2,0,4,0,275,1,5647,1,3,1,3,13,2,4,15,3338
2,1,2,2,0,2,5,1,228,2,55,2,6,16,39,13,1,7,6,2366
1,0,0,1,0,2,5,0,50,2,98,3,6,8,2,20,0,13,9,1254
3,1,0,0,3,1,5,1,149,2,880,3,3,16,16,18,1,14,14,1563
3,1,1,0,0,1,5,0,178,3,759,1,4,9,44,20,0,15,9,3257
3,1,3,3,2,2,5,0,273,1,46,0,7,5,46,8,0,0,12,2115
3,1,3,0,2,2,5,1,141,0,44,3,2,9,2,9,2,10,6,1381
1,0,0,3,1,1,5,2,206,0,1425,3,2,22,44,14,2,8,5,1965
0,1,2,3,3,2,5,0,139,3,1,0,3,17,37,12,0,6,7,2478
3,1,3,1,2,2,5,2,115,2,38,1,3,24,32,7,2,5,7,1289
3,1,3,3,0,2,5,0,181,2,92,3,7,10,5,24,2,15,9,1476
3,1,0,1,3,1,5,1,102,3,1332,3,1,16,40,5,2,2,3,2731
2,1,3,2,3,0,2,2,226,1,8641,3,2,5,34,7,1,9,4,2928
1,1,3,0,2,2,5,1,213,3,21,2,1,10,40,5,1,0,5,3308
3,1,2,3,1,0,4,0,53,3,2060,3,7,11,32,14,0,12,0,3067
1,1,2,2,2,2,5,0,118,1,99,3,5,19,38,1,2,13,15,1370
2,1,1,3,1,0,4,0,208,2,3899,1,4,17,39,9,0,0,0,3272
3,1,3,3,3,2,5,0,186,3,14,1,2,14,31,8,1,9,1,2351
3,0,2,1,1,2,5,0,189,2,39,2,4,15,34,16,1,0,9,1007
3,1,0,1,2,1,5,0,282,2,1308,3,5,1,31,19,0,15,7,1942
2,1,2,0,1,0,0,2,183,2,6583,0,1,12,13,21,0,2,6,2912
0,0,0,3,0,1,5,2,298,1,401,1,5,22,13,11,0,2,5,1720
1,1,3,2,2,1,5,0,152,0,1388,2,6,9,11,22,0,5,2,2232
3,0,0,0,0,0,0,2,203,3,1841,3,2,22,15,7,2,10,1,2599
0,1,3,1,2,1,5,1,119,0,841,1,7,10,13,2,2,9,11,2290
2,0,1,1,3,0,4,1,275,2,9272,0,7,24,45,2,0,4,3,5707
1,0,1,0,1,1,5,2,298,0,1568,2,6,20,2,0,0,2,15,1749
1,0,2,1,1,2,5,1,67,1,48,3,1,2,0,4,0,1,2,443
1,1,2,3,2,0,4,1,245,0,1325,1,5,19,40,19,1,7,15,3491
0,0,3,0,3,0,4,2,95,2,7545,0,2,11,19,7,2,13,13,3531
2,0,3,2,2,2,5,0,133,0,74,0,7,6,35,12,2,15,7,2575
2,1,3,0,0,0,4,1,55,0,4762,3,6,4,45,17,0,15,8,4882
1,0,1,0,1,1,5,0,127,0,1944,1,2,8,48,11,0,6,14,1843
0,1,2,2,0,1,5,2,147,3,438,2,1,8,22,5,0,3,13,2268
2,1,3,3,2,2,5,0,178,2,86,1,6,12,7,0,2,13,5,1496
1,0,1,2,0,2,5,0,210,0,11,3,6,14,4,16,0,12,14,1961
3,1,2,1,0,0,0,2,212,1,4028,0,6,20,6,24,1,15,8,2619
0,0,2,3,0,0,2,2,96,2,4071,1,1,3,28,17,0,12,1,1983
2,0,1,3,1,1,5,0,116,0,1507,1,5,6,50,3,2,4,11,2046
3,0,0,0,2,1,5,2,69,0,301,3,4,20,17,8,1,6,9,1150
1,0,2,1,2,1,5,2,264,0,141,2,2,11,19,5,1,3,12,1559
0,0,2,0,1,2,5,2,58,2,62,3,7,22,27,20,2,1,1,1168
2,1,2,3,3,1,5,1,162,1,1298,2,1,19,28,22,0,12,6,1619
0,0,1,0,0,0,3,1,207,3,1486,0,4,5,46,2,1,12,4,3522
3,1,2,3,1,2,5,1,250,1,19,2,6,14,10,15,0,10,13,1123
3,1,1,3,1,1,5,1,239,1,734,2,4,0,32,1,2,10,9,1204
0,1,0,1,1,0,4,2,138,1,7266,0,6,6,1,22,2,5,13,4155
1,1,3,0,1,1,5,1,60,0,1454,3,1,22,28,16,0,12,11,2134
2,1,1,0,3,2,5,1,205,2,17,0,4,2,34,14,2,15,8,2307
1,1,3,0,2,0,0,2,158,1,3997,3,4,12,36,17,2,10,10,2963
0,0,1,3,2,2,5,1,272,2,31,0,5,20,27,24,2,5,14,1699
0,1,0,2,2,0,2,2,222,2,8652,2,4,4,43,6,2,0,7,3395
1,1,3,2,2,1,5,1,144,1,1687,0,6,2,24,22,2,7,0,2331
1,0,3,0,3,1,5,0,68,1,1884,3,6,13,9,7,0,11,10,951
3,0,3,3,2,0,0,0,93,1,430,2,4,19,29,20,0,1,13,1287
3,1,1,0,3,1,5,2,266,1,76,3,6,21,31,16,1,11,9,1405
2,0,2,1,1,1,5,1,68,3,1210,3,3,13,31,9,0,1,1,2388
2,0,3,3,2,0,3,2,161,2,8083,3,1,0,21,0,1,15,3,3223
1,0,0,2,1,1,5,0,180,2,977,2,5,18,30,10,2,10,10,1633
2,1,0,2,2,0,4,1,173,3,4698,0,5,14,37,22,0,5,13,5679
0,0,0,2,2,0,1,0,128,0,5698,1,7,5,44,6,2,0,8,2251
3,0,3,0,3,2,5,1,275,1,73,0,3,9,5,1,1,6,0,751
0,1,2,2,1,2,5,0,221,1,63,2,1,17,7,16,2,7,10,488
3,0,2,0,3,1,5,2,224,2,1997,1,5,16,17,23,2,5,7,1376
1,1,3,3,3,2,5,0,124,1,35,3,1,19,47,21,1,8,3,1449
2,1,3,2,3,0,0,0,230,1,5920,1,1,23,40,5,0,10,3,3363
3,0,3,0,2,0,4,1,263,3,140,2,7,5,31,14,2,5,7,2438
3,1,2,0,0,0,0,1,263,0,7000,2,5,6,25,0,2,2,2,3712
1,0,3,3,0,1,5,1,260,0,154,0,3,14,1,19,2,1,9,2364
0,0,2,2,1,0,2,0,114,1,5937,1,5,10,32,16,2,12,2,1935
2,1,3,1,1,2,5,0,111,1,34,1,2,3,47,6,0,9,11,1329
1,0,3,2,2,0,3,2,194,2,7097,3,4,7,22,18,0,8,8,3300
0,1,3,2,3,0,4,0,144,3,3532,2,6,24,13,13,0,12,6,3773
3,0,0,2,2,2,5,2,108,0,7,2,1,2,41,24,1,5,10,1644
2,1,2,3,0,0,1,2,180,2,5186,2,3,10,45,12,2,10,4,2161
0,0,1,1,2,1,5,2,276,0,1166,3,2,3,14,18,1,15,11,1675
3,0,0,0,0,2,5,0,162,0,54,2,5,8,44,21,1,15,14,2184
1,1,3,3,0,2,5,0,235,0,18,3,5,14,47,24,0,3,2,2751
2,0,1,3,2,1,5,1,263,2,931,0,7,16,25,21,1,12,5,2461
3,0,3,3,1,1,5,0,84,2,1946,0,6,16,46,2,0,7,15,1538
1,0,0,1,1,0,3,0,84,3,9951,1,5,5,28,22,1,10,11,5747
0,1,2,3,1,1,5,2,253,3,397,2,6,7,8,7,1,8,7,2109
1,0,2,2,0,0,1,0,280,2,7999,1,5,24,21,4,2,5,9,1736
2,1,0,3,3,2,5,2,163,3,76,0,5,2,29,21,0,7,13,3446
1,0,1,0,0,0,4,1,281,2,8720,3,6,22,5,4,2,7,11,4779
0,1,2,1,2,2,5,0,72,0,62,0,7,10,12,8,2,15,14,2253
3,1,1,2,2,1,5,1,58,1,1921,3,4,9,41,21,2,1,12,1535
0,0,2,3,2,0,1,2,222,2,2653,2,1,5,33,13,2,11,13,1025
1,1,0,0,0,1,5,2,221,3,1024,2,3,17,1,21,1,6,14,3116
0,0,0,1,2,2,5,1,273,0,55,0,5,1,47,15,2,4,7,2494
3,0,3,0,1,2,5,2,235,2,64,1,4,1,32,3,1,2,15,1092
3,1,3,3,1,1,5,2,161,0,1598,3,3,3,2,2,2,4,4,1091
1,1,0,0,3,0,3,1,135,2,744,1,7,19,45,20,2,14,5,3184
3,1,2,3,2,0,4,0,66,0,2095,2,4,15,41,22,1,5,5,2482
2,0,2,3,3,2,5,1,50,3,62,2,7,9,11,10,2,6,2,2154
1,0,1,1,3,0,1,1,171,2,4325,2,1,10,25,18,2,7,4,1412
2,1,1,3,0,2,5,2,146,0,6,1,2,9,8,5,2,0,0,1927
0,0,1,3,2,1,5,2,292,0,1472,1,1,22,35,1,2,0,10,1840
3,1,3,2,0,0,3,0,192,2,4191,1,2,3,22,23,2,7,0,2400
0,0,1,3,0,1,5,2,130,1,293,2,7,17,47,10,2,14,15,1763
1,1,2,0,2,2,5,0,297,3,84,3,2,24,14,12,0,9,12,2682
1,0,0,2,3,0,0,0,249,3,804,1,7,22,15,13,0,0,13,3533
1,0,0,1,1,2,5,2,147,2,74,2,5,8,25,21,0,3,11,1422
2,1,2,3,3,1,5,1,256,3,466,1,5,10,31,22,0,12,15,3280
0,0,0,2,3,1,5,1,173,1,466,2,7,10,46,14,1,15,9,1837
3,1,2,1,1,2,5,2,161,1,85,1,6,24,23,16,1,14,8,1425
1,0,0,1,0,1,5,1,223,2,499,0,6,3,36,3,1,15,6,2828
1,1,3,1,2,1,5,1,165,0,453,2,1,15,6,23,2,5,8,1802
0,0,0,2,0,0,4,2,247,1,6653,0,3,16,49,18,1,11,6,4059
1,0,2,2,3,1,5,1,194,0,1028,2,1,2,21,1,1,6,10,1640
3,0,1,0,2,2,5,0,295,3,76,0,6,14,16,20,0,3,1,2390
0,0,1,1,0,0,0,2,152,0,3789,0,6,8,30,3,2,3,2,2856
3,1,1,0,2,1,5,1,226,2,1556,3,2,4,32,3,2,2,11,1575
3,1,2,0,2,1,5,1,92,1,931,0,7,4,29,14,2,0,8,2005
1,1,1,1,1,0,3,1,69,0,7388,1,6,18,7,16,2,15,4,4879
2,0,1,1,0,0,3,0,50,2,1225,2,2,5,13,11,1,3,8,1234
0,0,1,1,0,1,5,1,88,1,406,1,7,21,19,22,2,8,7,1558
1,1,1,3,3,1,5,1,282,3,629,3,3,3,12,13,2,12,4,3108
3,1,3,1,0,0,4,2,220,1,2868,3,1,1,10,11,0,11,12,1962
2,1,0,0,3,2,5,0,88,1,94,0,2,15,39,20,1,7,7,1431
1,0,2,3,2,0,4,2,55,2,1083,0,4,20,19,22,2,3,6,1864
1,1,0,0,3,1,5,0,283,2,1078,2,6,24,6,21,1,1,14,2097
3,0,2,3,0,0,3,1,203,0,4145,1,4,6,27,3,2,4,4,2913
0,1,1,0,3,2,5,1,128,1,46,0,6,12,15,5,0,13,1,1692
0,0,3,1,3,0,0,0,118,3,3634,2,2,21,41,8,1,10,7,2938
2,1,3,3,1,1,5,1,72,2,1367,3,4,14,26,3,1,12,0,1299
3,1,3,0,1,1,5,2,224,0,685,0,6,5,41,13,0,11,4,2390
2,1,1,1,0,1,5,2,289,3,667,3,3,9,36,17,2,3,11,3131
2,0,1,1,1,2,5,1,261,0,74,2,7,8,39,0,0,5,5,2109
0,1,3,3,1,1,5,0,273,1,1941,3,2,14,2,4,0,11,9,533
3,0,3,0,2,0,2,1,103,1,4685,3,7,10,27,8,1,4,0,1535
1,1,1,3,3,1,5,0,250,0,767,0,1,7,4,14,0,0,1,2018
3,0,1,3,0,1,5,1,136,1,1692,0,5,18,20,18,0,4,12,1733
3,1,3,0,2,2,5,0,192,1,94,2,6,12,3,4,2,7,2,771
2,1,1,0,1,1,5,2,280,0,1855,3,1,1,4,13,2,0,12,1577
3,1,0,3,1,1,5,0,185,2,700,1,1,3,39,6,0,11,2,1181
0,1,0,0,2,2,5,1,218,1,10,1,4,11,48,21,0,6,4,1812
3,1,1,1,3,2,5,0,257,2,98,0,5,24,30,16,0,15,8,2165
1,0,1,1,0,2,5,1,74,3,83,2,6,15,9,14,2,6,0,2653
0,1,2,2,3,1,5,2,258,3,164,1,4,20,36,9,0,9,6,3027
3,0,3,2,0,2,5,1,180,0,62,2,3,8,37,24,1,10,4,2181
0,1,3,3,2,2,5,1,171,0,49,3,6,8,30,13,1,7,10,2023
3,0,2,1,3,1,5,0,211,0,1126,1,1,4,16,17,0,8,8,1223
2,1,1,0,3,0,3,1,205,1,9179,3,6,0,27,6,1,4,10,4261
3,0,1,0,2,2,5,0,234,3,66,3,3,5,13,2,2,10,2,1676
0,0,1,3,1,2,5,0,264,0,7,2,5,0,34,16,2,12,10,1742
2,0,1,1,1,1,5,1,272,0,756,3,5,1,46,20,1,11,5,2109
3,0,0,0,1,2,5,2,169,3,76,0,4,22,22,7,0,9,10,2178
1,0,1,0,3,1,5,2,57,2,1110,3,7,8,34,3,1,1,1,1629
1,1,3,2,3,0,0,0,264,0,2165,1,2,19,37,21,1,12,3,3226
0,1,0,0,3,1,5,0,171,0,1632,3,2,1,8,4,1,3,1,1353
1,0,2,2,1,1,5,1,209,0,1735,3,1,11,10,18,2,12,6,1572
0,0,2,1,2,1,5,0,175,1,341,2,7,0,19,5,0,9,9,1066
2,0,1,3,1,0,3,0,148,1,3722,2,1,4,35,11,2,12,5,1843
0,0,1,1,2,2,5,0,137,0,15,0,3,3,31,15,2,14,7,1918
2,1,3,3,3,0,1,1,259,0,3913,0,7,3,41,17,2,4,6,3229
1,0,3,1,2,2,5,1,267,2,94,2,6,9,42,5,2,13,2,1850
0,0,3,1,3,0,3,2,77,0,3116,0,4,24,27,19,1,1,4,2787
3,0,3,0,2,1,5,1,199,0,1031,3,6,20,18,19,1,7,5,1571
3,1,3,3,1,0,1,2,113,3,8782,1,3,0,24,8,1,5,15,2087
3,1,1,2,2,0,3,2,277,3,4384,3,4,14,38,19,0,13,10,4013
0,1,3,1,0,0,2,1,274,1,2943,0,4,4,31,23,0,11,5,2323
2,1,0,0,2,0,2,1,239,0,3616,1,1,22,24,6,0,3,13,2860
1,1,3,0,1,2,5,1,243,3,32,2,6,8,6,7,1,8,13,2531
1,0,2,0,2,2,5,0,90,2,66,2,4,14,4,0,2,4,3,932
2,0,2,1,0,1,5,0,208,1,1040,0,3,20,15,15,0,7,9,1299
3,1,3,0,1,0,4,2,250,2,213,2,5,19,13,13,0,2,1,1263
3,1,1,1,1,1,5,0,223,0,1739,0,5,13,11,0,0,7,5,1732
1,0,3,3,0,2,5,0,268,3,70,1,7,0,18,9,1,15,6,3399
2,0,3,0,1,1,5,1,115,3,440,2,1,2,48,9,1,3,14,2129
3,0,2,3,0,0,4,2,52,3,30,3,4,24,27,22,2,1,14,2242
1,1,3,3,0,1,5,1,295,1,1307,3,3,9,19,11,0,0,4,2009
0,1,1,0,3,1,5,1,248,0,983,1,1,1,16,2,1,4,0,1781
3,1,3,0,0,2,5,2,78,3,58,3,4,17,20,24,2,3,12,2338
1,0,0,2,0,0,2,2,138,0,8374,0,5,3,33,18,0,6,0,4213
0,0,3,1,3,2,5,0,217,3,85,0,7,6,36,1,2,8,7,2495
2,1,3,2,0,0,3,1,52,2,9742,1,7,6,18,19,2,8,5,5041
0,0,1,1,3,2,5,2,118,2,53,0,7,5,28,14,1,1,7,1930
0,0,0,1,3,0,1,0,145,2,7282,2,3,6,17,0,1,3,8,843
3,1,1,2,3,0,2,2,265,2,8005,0,2,24,27,0,2,6,10,2568
3,0,2,3,2,1,5,0,230,3,961,0,5,5,4,14,1,4,15,2065
2,0,0,3,2,1,5,1,101,2,1507,0,7,8,41,4,1,0,0,2383
0,1,0,2,3,2,5,2,196,3,50,0,5,5,2,7,2,10,11,3044
2,0,0,3,2,2,5,2,159,2,24,3,2,4,33,24,2,0,8,1433
2,0,3,2,0,0,4,0,110,1,9622,3,5,12,20,11,2,4,4,4437
0,0,1,0,2,2,5,2,217,2,98,2,2,11,41,1,1,6,10,1218
2,1,2,2,3,1,5,1,222,1,312,0,6,10,0,3,1,15,4,1992
1,1,0,2,1,0,2,1,158,2,5413,3,3,15,14,12,2,7,9,2430
0,0,0,2,2,2,5,0,235,0,60,1,3,23,12,8,1,8,14,1552
2,1,0,1,2,2,5,2,219,2,34,2,6,23,23,14,0,10,6,2000
1,0,0,0,3,1,5,0,288,1,826,2,7,4,22,14,2,11,9,1618
3,1,0,0,2,0,0,1,85,0,1510,1,2,11,48,4,0,12,6,2431
1,0,2,1,3,2,5,1,144,0,11,3,6,8,3,15,2,7,15,1432
2,0,1,0,0,1,5,1,129,1,801,0,3,17,25,13,1,5,9,1562
0,0,3,3,3,1,5,1,264,2,1717,3,4,7,21,2,0,14,7,1517
3,0,2,3,2,0,0,1,198,1,5457,1,3,21,30,1,1,7,7,2251
2,1,3,1,0,2,5,0,179,0,42,2,5,16,17,19,0,4,0,2310
0,0,3,1,0,2,5,0,284,1,60,1,2,22,19,5,0,0,11,1171
0,1,0,2,2,2,5,1,141,1,15,1,3,1,12,7,1,4,2,1168
2,1,1,3,3,0,2,1,103,1,1703,3,6,24,18,22,2,0,6,1595
1,0,0,1,0,0,1,0,92,1,1088,0,4,6,12,14,1,15,0,1656
2,0,1,2,2,1,5,0,50,2,1764,2,7,4,14,15,1,11,9,1349
0,0,1,1,2,0,0,0,136,2,5808,0,7,8,31,17,1,1,0,3015
2,1,1,3,0,0,3,1,176,3,3873,2,5,8,44,17,2,10,2,4784
3,0,2,0,1,1,5,0,70,0,286,1,4,3,40,9,2,10,0,1470
3,1,0,0,1,0,2,1,267,1,8305,2,2,13,48,15,2,9,10,2877
1,0,3,0,2,2,5,0,201,2,67,1,1,10,2,23,0,15,13,1302
2,1,1,0,3,2,5,2,245,0,94,2,3,3,34,24,2,11,10,2349
0,0,1,0,0,2,5,2,261,0,34,0,5,16,50,19,2,11,13,2423
1,0,1,0,2,2,5,2,289,1,82,3,1,14,13,13,2,5,13,924
